Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard
MI,SRH,SRH,31 runs,Wankhede,"Apr 24, 2018",Twenty20
Daredevils,Kings XI,Kings XI,4 runs,Delhi,"Apr 23, 2018",Twenty20
RR,MI,RR,3 wickets,Jaipur,"Apr 22, 2018",Twenty20
SRH,CSK,CSK,4 runs,Hyderabad,"Apr 22, 2018",Twenty20
RCB,Daredevils,RCB,6 wickets,Bengaluru,"Apr 21, 2018",Twenty20
KKR,Kings XI,Kings XI,9 wickets,Eden Gardens,"Apr 21, 2018",Twenty20
CSK,RR,CSK,64 runs,Pune,"Apr 20, 2018",Twenty20
Kings XI,SRH,Kings XI,15 runs,Mohali,"Apr 19, 2018",Twenty20
RR,KKR,KKR,7 wickets,Jaipur,"Apr 18, 2018",Twenty20
MI,RCB,MI,46 runs,Wankhede,"Apr 17, 2018",Twenty20
KKR,Daredevils,KKR,71 runs,Eden Gardens,"Apr 16, 2018",Twenty20
Kings XI,CSK,Kings XI,4 runs,Mohali,"Apr 15, 2018",Twenty20
RCB,RR,RR,19 runs,Bengaluru,"Apr 15, 2018",Twenty20
KKR,SRH,SRH,5 wickets,Eden Gardens,"Apr 14, 2018",Twenty20
MI,Daredevils,Daredevils,7 wickets,Wankhede,"Apr 14, 2018",Twenty20
RCB,Kings XI,RCB,4 wickets,Bengaluru,"Apr 13, 2018",Twenty20
SRH,MI,SRH,1 wicket,Hyderabad,"Apr 12, 2018",Twenty20
RR,Daredevils,RR,10 runs,Jaipur,"Apr 11, 2018",Twenty20
CSK,KKR,CSK,5 wickets,Chennai,"Apr 10, 2018",Twenty20
SRH,RR,SRH,9 wickets,Hyderabad,"Apr 9, 2018",Twenty20
KKR,RCB,KKR,4 wickets,Eden Gardens,"Apr 8, 2018",Twenty20
Kings XI,Daredevils,Kings XI,6 wickets,Mohali,"Apr 8, 2018",Twenty20
MI,CSK,CSK,1 wicket,Wankhede,"Apr 7, 2018",Twenty20
Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard
CSK,MI,MI,1 run,Hyderabad,"May 12, 2019",Twenty20
CSK,DC,CSK,6 wickets,Visakhapatnam,"May 10, 2019",Twenty20
SRH,DC,DC,2 wickets,Visakhapatnam,"May 8, 2019",Twenty20
CSK,MI,MI,6 wickets,Chennai,"May 7, 2019",Twenty20
MI,KKR,MI,9 wickets,Wankhede,"May 5, 2019",Twenty20
Kings XI,CSK,Kings XI,6 wickets,Mohali,"May 5, 2019",Twenty20
RCB,SRH,RCB,4 wickets,Bengaluru,"May 4, 2019",Twenty20
DC,RR,DC,5 wickets,Delhi,"May 4, 2019",Twenty20
Kings XI,KKR,KKR,7 wickets,Mohali,"May 3, 2019",Twenty20
MI,SRH,tied,-,Wankhede,"May 2, 2019",Twenty20
CSK,DC,CSK,80 runs,Chennai,"May 1, 2019",Twenty20
RCB,RR,no result,-,Bengaluru,"Apr 30, 2019",Twenty20
SRH,Kings XI,SRH,45 runs,Hyderabad,"Apr 29, 2019",Twenty20
KKR,MI,KKR,34 runs,Eden Gardens,"Apr 28, 2019",Twenty20
DC,RCB,DC,16 runs,Delhi,"Apr 28, 2019",Twenty20
RR,SRH,RR,7 wickets,Jaipur,"Apr 27, 2019",Twenty20
CSK,MI,MI,46 runs,Chennai,"Apr 26, 2019",Twenty20
KKR,RR,RR,3 wickets,Eden Gardens,"Apr 25, 2019",Twenty20
RCB,Kings XI,RCB,17 runs,Bengaluru,"Apr 24, 2019",Twenty20
CSK,SRH,CSK,6 wickets,Chennai,"Apr 23, 2019",Twenty20
RR,DC,DC,6 wickets,Jaipur,"Apr 22, 2019",Twenty20
RCB,CSK,RCB,1 run,Bengaluru,"Apr 21, 2019",Twenty20
SRH,KKR,SRH,9 wickets,Hyderabad,"Apr 21, 2019",Twenty20
DC,Kings XI,DC,5 wickets,Delhi,"Apr 20, 2019",Twenty20
RR,MI,RR,5 wickets,Jaipur,"Apr 20, 2019",Twenty20
KKR,RCB,RCB,10 runs,Eden Gardens,"Apr 19, 2019",Twenty20
DC,MI,MI,40 runs,Delhi,"Apr 18, 2019",Twenty20
SRH,CSK,SRH,6 wickets,Hyderabad,"Apr 17, 2019",Twenty20
Kings XI,RR,Kings XI,12 runs,Mohali,"Apr 16, 2019",Twenty20
MI,RCB,MI,5 wickets,Wankhede,"Apr 15, 2019",Twenty20
SRH,DC,DC,39 runs,Hyderabad,"Apr 14, 2019",Twenty20
KKR,CSK,CSK,5 wickets,Eden Gardens,"Apr 14, 2019",Twenty20
Kings XI,RCB,RCB,8 wickets,Mohali,"Apr 13, 2019",Twenty20
MI,RR,RR,4 wickets,Wankhede,"Apr 13, 2019",Twenty20
KKR,DC,DC,7 wickets,Eden Gardens,"Apr 12, 2019",Twenty20
RR,CSK,CSK,4 wickets,Jaipur,"Apr 11, 2019",Twenty20
MI,Kings XI,MI,3 wickets,Wankhede,"Apr 10, 2019",Twenty20
CSK,KKR,CSK,7 wickets,Chennai,"Apr 9, 2019",Twenty20
Kings XI,SRH,Kings XI,6 wickets,Mohali,"Apr 8, 2019",Twenty20
RR,KKR,KKR,8 wickets,Jaipur,"Apr 7, 2019",Twenty20
RCB,DC,DC,4 wickets,Bengaluru,"Apr 7, 2019",Twenty20
SRH,MI,MI,40 runs,Hyderabad,"Apr 6, 2019",Twenty20
CSK,Kings XI,CSK,22 runs,Chennai,"Apr 6, 2019",Twenty20
RCB,KKR,KKR,5 wickets,Bengaluru,"Apr 5, 2019",Twenty20
DC,SRH,SRH,5 wickets,Delhi,"Apr 4, 2019",Twenty20
MI,CSK,MI,37 runs,Wankhede,"Apr 3, 2019",Twenty20
RR,RCB,RR,7 wickets,Jaipur,"Apr 2, 2019",Twenty20
Kings XI,DC,Kings XI,14 runs,Mohali,"Apr 1, 2019",Twenty20
CSK,RR,CSK,8 runs,Chennai,"Mar 31, 2019",Twenty20
SRH,RCB,SRH,118 runs,Hyderabad,"Mar 31, 2019",Twenty20
DC,KKR,tied,-,Delhi,"Mar 30, 2019",Twenty20
Kings XI,MI,Kings XI,8 wickets,Mohali,"Mar 30, 2019",Twenty20
SRH,RR,SRH,5 wickets,Hyderabad,"Mar 29, 2019",Twenty20
RCB,MI,MI,6 runs,Bengaluru,"Mar 28, 2019",Twenty20
KKR,Kings XI,KKR,28 runs,Eden Gardens,"Mar 27, 2019",Twenty20
DC,CSK,CSK,6 wickets,Delhi,"Mar 26, 2019",Twenty20
RR,Kings XI,Kings XI,14 runs,Jaipur,"Mar 25, 2019",Twenty20
MI,DC,DC,37 runs,Wankhede,"Mar 24, 2019",Twenty20
KKR,SRH,KKR,6 wickets,Eden Gardens,"Mar 24, 2019",Twenty20
CSK,RCB,CSK,7 wickets,Chennai,"Mar 23, 2019",Twenty20
Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard
DC,MI,MI,5 wickets,Dubai (DICS),"Nov 10, 2020",Twenty20
DC,SRH,DC,17 runs,Abu Dhabi,"Nov 8, 2020",Twenty20
RCB,SRH,SRH,6 wickets,Abu Dhabi,"Nov 6, 2020",Twenty20
DC,MI,MI,57 runs,Dubai (DICS),"Nov 5, 2020",Twenty20
SRH,MI,SRH,10 wickets,Sharjah,"Nov 3, 2020",Twenty20
DC,RCB,DC,6 wickets,Abu Dhabi,"Nov 2, 2020",Twenty20
KKR,RR,KKR,60 runs,Dubai (DICS),"Nov 1, 2020",Twenty20
CSK,Kings XI,CSK,9 wickets,Abu Dhabi,"Nov 1, 2020",Twenty20
RCB,SRH,SRH,5 wickets,Sharjah,"Oct 31, 2020",Twenty20
DC,MI,MI,9 wickets,Dubai (DICS),"Oct 31, 2020",Twenty20
Kings XI,RR,RR,7 wickets,Abu Dhabi,"Oct 30, 2020",Twenty20
CSK,KKR,CSK,6 wickets,Dubai (DICS),"Oct 29, 2020",Twenty20
MI,RCB,MI,5 wickets,Abu Dhabi,"Oct 28, 2020",Twenty20
SRH,DC,SRH,88 runs,Dubai (DICS),"Oct 27, 2020",Twenty20
KKR,Kings XI,Kings XI,8 wickets,Sharjah,"Oct 26, 2020",Twenty20
RR,MI,RR,8 wickets,Abu Dhabi,"Oct 25, 2020",Twenty20
RCB,CSK,CSK,8 wickets,Dubai (DICS),"Oct 25, 2020",Twenty20
Kings XI,SRH,Kings XI,12 runs,Dubai (DICS),"Oct 24, 2020",Twenty20
KKR,DC,KKR,59 runs,Abu Dhabi,"Oct 24, 2020",Twenty20
CSK,MI,MI,10 wickets,Sharjah,"Oct 23, 2020",Twenty20
RR,SRH,SRH,8 wickets,Dubai (DICS),"Oct 22, 2020",Twenty20
KKR,RCB,RCB,8 wickets,Abu Dhabi,"Oct 21, 2020",Twenty20
Kings XI,DC,Kings XI,5 wickets,Dubai (DICS),"Oct 20, 2020",Twenty20
CSK,RR,RR,7 wickets,Abu Dhabi,"Oct 19, 2020",Twenty20
MI,Kings XI,tied,-,Dubai (DICS),"Oct 18, 2020",Twenty20
SRH,KKR,tied,-,Abu Dhabi,"Oct 18, 2020",Twenty20
DC,CSK,DC,5 wickets,Sharjah,"Oct 17, 2020",Twenty20
RR,RCB,RCB,7 wickets,Dubai (DICS),"Oct 17, 2020",Twenty20
MI,KKR,MI,8 wickets,Abu Dhabi,"Oct 16, 2020",Twenty20
RCB,Kings XI,Kings XI,8 wickets,Sharjah,"Oct 15, 2020",Twenty20
DC,RR,DC,13 runs,Dubai (DICS),"Oct 14, 2020",Twenty20
SRH,CSK,CSK,20 runs,Dubai (DICS),"Oct 13, 2020",Twenty20
RCB,KKR,RCB,82 runs,Sharjah,"Oct 12, 2020",Twenty20
MI,DC,MI,5 wickets,Abu Dhabi,"Oct 11, 2020",Twenty20
SRH,RR,RR,5 wickets,Dubai (DICS),"Oct 11, 2020",Twenty20
CSK,RCB,RCB,37 runs,Dubai (DICS),"Oct 10, 2020",Twenty20
Kings XI,KKR,KKR,2 runs,Abu Dhabi,"Oct 10, 2020",Twenty20
RR,DC,DC,46 runs,Sharjah,"Oct 9, 2020",Twenty20
SRH,Kings XI,SRH,69 runs,Dubai (DICS),"Oct 8, 2020",Twenty20
KKR,CSK,KKR,10 runs,Abu Dhabi,"Oct 7, 2020",Twenty20
MI,RR,MI,57 runs,Abu Dhabi,"Oct 6, 2020",Twenty20
RCB,DC,DC,59 runs,Dubai (DICS),"Oct 5, 2020",Twenty20
Kings XI,CSK,CSK,10 wickets,Dubai (DICS),"Oct 4, 2020",Twenty20
MI,SRH,MI,34 runs,Sharjah,"Oct 4, 2020",Twenty20
DC,KKR,DC,18 runs,Sharjah,"Oct 3, 2020",Twenty20
RCB,RR,RCB,8 wickets,Abu Dhabi,"Oct 3, 2020",Twenty20
CSK,SRH,SRH,7 runs,Dubai (DICS),"Oct 2, 2020",Twenty20
Kings XI,MI,MI,48 runs,Abu Dhabi,"Oct 1, 2020",Twenty20
RR,KKR,KKR,37 runs,Dubai (DICS),"Sep 30, 2020",Twenty20
DC,SRH,SRH,15 runs,Abu Dhabi,"Sep 29, 2020",Twenty20
RCB,MI,tied,-,Dubai (DICS),"Sep 28, 2020",Twenty20
RR,Kings XI,RR,4 wickets,Sharjah,"Sep 27, 2020",Twenty20
KKR,SRH,KKR,7 wickets,Abu Dhabi,"Sep 26, 2020",Twenty20
CSK,DC,DC,44 runs,Dubai (DICS),"Sep 25, 2020",Twenty20
Kings XI,RCB,Kings XI,97 runs,Dubai (DICS),"Sep 24, 2020",Twenty20
KKR,MI,MI,49 runs,Abu Dhabi,"Sep 23, 2020",Twenty20
RR,CSK,RR,16 runs,Sharjah,"Sep 22, 2020",Twenty20
SRH,RCB,RCB,10 runs,Dubai (DICS),"Sep 21, 2020",Twenty20
DC,Kings XI,tied,-,Dubai (DICS),"Sep 20, 2020",Twenty20
MI,CSK,CSK,5 wickets,Abu Dhabi,"Sep 19, 2020",Twenty20
Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard
CSK,KKR,CSK,27 runs,Dubai (DICS),"Oct 15, 2021",Twenty20
DC,KKR,KKR,3 wickets,Sharjah,"Oct 13, 2021",Twenty20
RCB,KKR,KKR,4 wickets,Sharjah,"Oct 11, 2021",Twenty20
DC,CSK,CSK,4 wickets,Dubai (DICS),"Oct 10, 2021",Twenty20
RCB,DC,RCB,7 wickets,Dubai (DICS),"Oct 8, 2021",Twenty20
SRH,MI,MI,42 runs,Abu Dhabi,"Oct 8, 2021",Twenty20
KKR,RR,KKR,86 runs,Sharjah,"Oct 7, 2021",Twenty20
CSK,Punjab Kings,Punjab Kings,6 wickets,Dubai (DICS),"Oct 7, 2021",Twenty20
RCB,SRH,SRH,4 runs,Abu Dhabi,"Oct 6, 2021",Twenty20
RR,MI,MI,8 wickets,Sharjah,"Oct 5, 2021",Twenty20
DC,CSK,DC,3 wickets,Dubai (DICS),"Oct 4, 2021",Twenty20
KKR,SRH,KKR,6 wickets,Dubai (DICS),"Oct 3, 2021",Twenty20
RCB,Punjab Kings,RCB,6 runs,Sharjah,"Oct 3, 2021",Twenty20
RR,CSK,RR,7 wickets,Abu Dhabi,"Oct 2, 2021",Twenty20
MI,DC,DC,4 wickets,Sharjah,"Oct 2, 2021",Twenty20
KKR,Punjab Kings,Punjab Kings,5 wickets,Dubai (DICS),"Oct 1, 2021",Twenty20
SRH,CSK,CSK,6 wickets,Sharjah,"Sep 30, 2021",Twenty20
RR,RCB,RCB,7 wickets,Dubai (DICS),"Sep 29, 2021",Twenty20
MI,Punjab Kings,MI,6 wickets,Abu Dhabi,"Sep 28, 2021",Twenty20
KKR,DC,KKR,3 wickets,Sharjah,"Sep 28, 2021",Twenty20
SRH,RR,SRH,7 wickets,Dubai (DICS),"Sep 27, 2021",Twenty20
RCB,MI,RCB,54 runs,Dubai (DICS),"Sep 26, 2021",Twenty20
CSK,KKR,CSK,2 wickets,Abu Dhabi,"Sep 26, 2021",Twenty20
SRH,Punjab Kings,Punjab Kings,5 runs,Sharjah,"Sep 25, 2021",Twenty20
DC,RR,DC,33 runs,Abu Dhabi,"Sep 25, 2021",Twenty20
RCB,CSK,CSK,6 wickets,Sharjah,"Sep 24, 2021",Twenty20
MI,KKR,KKR,7 wickets,Abu Dhabi,"Sep 23, 2021",Twenty20
DC,SRH,DC,8 wickets,Dubai (DICS),"Sep 22, 2021",Twenty20
Punjab Kings,RR,RR,2 runs,Dubai (DICS),"Sep 21, 2021",Twenty20
KKR,RCB,KKR,9 wickets,Abu Dhabi,"Sep 20, 2021",Twenty20
CSK,MI,CSK,20 runs,Dubai (DICS),"Sep 19, 2021",Twenty20
Punjab Kings,DC,DC,7 wickets,Ahmedabad,"May 2, 2021",Twenty20
RR,SRH,RR,55 runs,Delhi,"May 2, 2021",Twenty20
MI,CSK,MI,4 wickets,Delhi,"May 1, 2021",Twenty20
Punjab Kings,RCB,Punjab Kings,34 runs,Ahmedabad,"Apr 30, 2021",Twenty20
DC,KKR,DC,7 wickets,Ahmedabad,"Apr 29, 2021",Twenty20
MI,RR,MI,7 wickets,Delhi,"Apr 29, 2021",Twenty20
CSK,SRH,CSK,7 wickets,Delhi,"Apr 28, 2021",Twenty20
DC,RCB,RCB,1 run,Ahmedabad,"Apr 27, 2021",Twenty20
Punjab Kings,KKR,KKR,5 wickets,Ahmedabad,"Apr 26, 2021",Twenty20
SRH,DC,tied,-,Chennai,"Apr 25, 2021",Twenty20
CSK,RCB,CSK,69 runs,Wankhede,"Apr 25, 2021",Twenty20
RR,KKR,RR,6 wickets,Wankhede,"Apr 24, 2021",Twenty20
Punjab Kings,MI,Punjab Kings,9 wickets,Chennai,"Apr 23, 2021",Twenty20
RCB,RR,RCB,10 wickets,Wankhede,"Apr 22, 2021",Twenty20
KKR,CSK,CSK,18 runs,Wankhede,"Apr 21, 2021",Twenty20
Punjab Kings,SRH,SRH,9 wickets,Chennai,"Apr 21, 2021",Twenty20
DC,MI,DC,6 wickets,Chennai,"Apr 20, 2021",Twenty20
CSK,RR,CSK,45 runs,Wankhede,"Apr 19, 2021",Twenty20
DC,Punjab Kings,DC,6 wickets,Wankhede,"Apr 18, 2021",Twenty20
RCB,KKR,RCB,38 runs,Chennai,"Apr 18, 2021",Twenty20
MI,SRH,MI,13 runs,Chennai,"Apr 17, 2021",Twenty20
Punjab Kings,CSK,CSK,6 wickets,Wankhede,"Apr 16, 2021",Twenty20
RR,DC,RR,3 wickets,Wankhede,"Apr 15, 2021",Twenty20
SRH,RCB,RCB,6 runs,Chennai,"Apr 14, 2021",Twenty20
KKR,MI,MI,10 runs,Chennai,"Apr 13, 2021",Twenty20
RR,Punjab Kings,Punjab Kings,4 runs,Wankhede,"Apr 12, 2021",Twenty20
SRH,KKR,KKR,10 runs,Chennai,"Apr 11, 2021",Twenty20
CSK,DC,DC,7 wickets,Wankhede,"Apr 10, 2021",Twenty20
MI,RCB,RCB,2 wickets,Chennai,"Apr 9, 2021",Twenty20
Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard
GT,RR,GT,7 wickets,Ahmedabad,"May 29, 2022",Twenty20
RR,RCB,RR,7 wickets,Ahmedabad,"May 27, 2022",Twenty20
LSG,RCB,RCB,14 runs,Eden Gardens,"May 25, 2022",Twenty20
GT,RR,GT,7 wickets,Eden Gardens,"May 24, 2022",Twenty20
SRH,Punjab Kings,Punjab Kings,5 wickets,Wankhede,"May 22, 2022",Twenty20
MI,DC,MI,5 wickets,Wankhede,"May 21, 2022",Twenty20
RR,CSK,RR,5 wickets,Brabourne,"May 20, 2022",Twenty20
RCB,GT,RCB,8 wickets,Wankhede,"May 19, 2022",Twenty20
KKR,LSG,LSG,2 runs,DY Patil,"May 18, 2022",Twenty20
MI,SRH,SRH,3 runs,Wankhede,"May 17, 2022",Twenty20
Punjab Kings,DC,DC,17 runs,DY Patil,"May 16, 2022",Twenty20
LSG,RR,RR,24 runs,Brabourne,"May 15, 2022",Twenty20
CSK,GT,GT,7 wickets,Wankhede,"May 15, 2022",Twenty20
KKR,SRH,KKR,54 runs,Pune,"May 14, 2022",Twenty20
RCB,Punjab Kings,Punjab Kings,54 runs,Brabourne,"May 13, 2022",Twenty20
CSK,MI,MI,5 wickets,Wankhede,"May 12, 2022",Twenty20
RR,DC,DC,8 wickets,DY Patil,"May 11, 2022",Twenty20
LSG,GT,GT,62 runs,Pune,"May 10, 2022",Twenty20
MI,KKR,KKR,52 runs,DY Patil,"May 9, 2022",Twenty20
CSK,DC,CSK,91 runs,DY Patil,"May 8, 2022",Twenty20
SRH,RCB,RCB,67 runs,Wankhede,"May 8, 2022",Twenty20
LSG,KKR,LSG,75 runs,Pune,"May 7, 2022",Twenty20
Punjab Kings,RR,RR,6 wickets,Wankhede,"May 7, 2022",Twenty20
GT,MI,MI,5 runs,Brabourne,"May 6, 2022",Twenty20
DC,SRH,DC,21 runs,Brabourne,"May 5, 2022",Twenty20
RCB,CSK,RCB,13 runs,Pune,"May 4, 2022",Twenty20
GT,Punjab Kings,Punjab Kings,8 wickets,DY Patil,"May 3, 2022",Twenty20
KKR,RR,KKR,7 wickets,Wankhede,"May 2, 2022",Twenty20
SRH,CSK,CSK,13 runs,Pune,"May 1, 2022",Twenty20
DC,LSG,LSG,6 runs,Wankhede,"May 1, 2022",Twenty20
RR,MI,MI,5 wickets,DY Patil,"Apr 30, 2022",Twenty20
GT,RCB,GT,6 wickets,Brabourne,"Apr 30, 2022",Twenty20
Punjab Kings,LSG,LSG,20 runs,Pune,"Apr 29, 2022",Twenty20
DC,KKR,DC,4 wickets,Wankhede,"Apr 28, 2022",Twenty20
GT,SRH,GT,5 wickets,Wankhede,"Apr 27, 2022",Twenty20
RCB,RR,RR,29 runs,Pune,"Apr 26, 2022",Twenty20
Punjab Kings,CSK,Punjab Kings,11 runs,Wankhede,"Apr 25, 2022",Twenty20
LSG,MI,LSG,36 runs,Wankhede,"Apr 24, 2022",Twenty20
RCB,SRH,SRH,9 wickets,Brabourne,"Apr 23, 2022",Twenty20
KKR,GT,GT,8 runs,DY Patil,"Apr 23, 2022",Twenty20
DC,RR,RR,15 runs,Wankhede,"Apr 22, 2022",Twenty20
MI,CSK,CSK,3 wickets,DY Patil,"Apr 21, 2022",Twenty20
DC,Punjab Kings,DC,9 wickets,Brabourne,"Apr 20, 2022",Twenty20
LSG,RCB,RCB,18 runs,DY Patil,"Apr 19, 2022",Twenty20
RR,KKR,RR,7 runs,Brabourne,"Apr 18, 2022",Twenty20
GT,CSK,GT,3 wickets,Pune,"Apr 17, 2022",Twenty20
Punjab Kings,SRH,SRH,7 wickets,DY Patil,"Apr 17, 2022",Twenty20
DC,RCB,RCB,16 runs,Wankhede,"Apr 16, 2022",Twenty20
MI,LSG,LSG,18 runs,Brabourne,"Apr 16, 2022",Twenty20
SRH,KKR,SRH,7 wickets,Brabourne,"Apr 15, 2022",Twenty20
RR,GT,GT,37 runs,DY Patil,"Apr 14, 2022",Twenty20
MI,Punjab Kings,Punjab Kings,12 runs,Pune,"Apr 13, 2022",Twenty20
CSK,RCB,CSK,23 runs,DY Patil,"Apr 12, 2022",Twenty20
SRH,GT,SRH,8 wickets,DY Patil,"Apr 11, 2022",Twenty20
RR,LSG,RR,3 runs,Wankhede,"Apr 10, 2022",Twenty20
KKR,DC,DC,44 runs,Brabourne,"Apr 10, 2022",Twenty20
RCB,MI,RCB,7 wickets,Pune,"Apr 9, 2022",Twenty20
CSK,SRH,SRH,8 wickets,DY Patil,"Apr 9, 2022",Twenty20
Punjab Kings,GT,GT,6 wickets,Brabourne,"Apr 8, 2022",Twenty20
LSG,DC,LSG,6 wickets,DY Patil,"Apr 7, 2022",Twenty20
KKR,MI,KKR,5 wickets,Pune,"Apr 6, 2022",Twenty20
RR,RCB,RCB,4 wickets,Wankhede,"Apr 5, 2022",Twenty20
SRH,LSG,LSG,12 runs,DY Patil,"Apr 4, 2022",Twenty20
CSK,Punjab Kings,Punjab Kings,54 runs,Brabourne,"Apr 3, 2022",Twenty20
GT,DC,GT,14 runs,Pune,"Apr 2, 2022",Twenty20
MI,RR,RR,23 runs,DY Patil,"Apr 2, 2022",Twenty20
KKR,Punjab Kings,KKR,6 wickets,Wankhede,"Apr 1, 2022",Twenty20
LSG,CSK,LSG,6 wickets,Brabourne,"Mar 31, 2022",Twenty20
RCB,KKR,RCB,3 wickets,DY Patil,"Mar 30, 2022",Twenty20
SRH,RR,RR,61 runs,Pune,"Mar 29, 2022",Twenty20
GT,LSG,GT,5 wickets,Wankhede,"Mar 28, 2022",Twenty20
Punjab Kings,RCB,Punjab Kings,5 wickets,DY Patil,"Mar 27, 2022",Twenty20
DC,MI,DC,4 wickets,Brabourne,"Mar 27, 2022",Twenty20
CSK,KKR,KKR,6 wickets,Wankhede,"Mar 26, 2022",Twenty20
Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard
GT,CSK,CSK,5 wickets,Ahmedabad,"May 28-29, 2023",Twenty20
GT,MI,GT,62 runs,Ahmedabad,"May 26, 2023",Twenty20
LSG,MI,MI,81 runs,Chennai,"May 24, 2023",Twenty20
CSK,GT,CSK,15 runs,Chennai,"May 23, 2023",Twenty20
RCB,GT,GT,6 wickets,Bengaluru,"May 21, 2023",Twenty20
MI,SRH,MI,8 wickets,Wankhede,"May 21, 2023",Twenty20
KKR,LSG,LSG,1 run,Eden Gardens,"May 20, 2023",Twenty20
DC,CSK,CSK,77 runs,Delhi,"May 20, 2023",Twenty20
Punjab Kings,RR,RR,4 wickets,Dharamsala,"May 19, 2023",Twenty20
SRH,RCB,RCB,8 wickets,Hyderabad,"May 18, 2023",Twenty20
Punjab Kings,DC,DC,15 runs,Dharamsala,"May 17, 2023",Twenty20
LSG,MI,LSG,5 runs,Lucknow,"May 16, 2023",Twenty20
GT,SRH,GT,34 runs,Ahmedabad,"May 15, 2023",Twenty20
CSK,KKR,KKR,6 wickets,Chennai,"May 14, 2023",Twenty20
RR,RCB,RCB,112 runs,Jaipur,"May 14, 2023",Twenty20
DC,Punjab Kings,Punjab Kings,31 runs,Delhi,"May 13, 2023",Twenty20
SRH,LSG,LSG,7 wickets,Hyderabad,"May 13, 2023",Twenty20
MI,GT,MI,27 runs,Wankhede,"May 12, 2023",Twenty20
KKR,RR,RR,9 wickets,Eden Gardens,"May 11, 2023",Twenty20
CSK,DC,CSK,27 runs,Chennai,"May 10, 2023",Twenty20
MI,RCB,MI,6 wickets,Wankhede,"May 9, 2023",Twenty20
KKR,Punjab Kings,KKR,5 wickets,Eden Gardens,"May 8, 2023",Twenty20
RR,SRH,SRH,4 wickets,Jaipur,"May 7, 2023",Twenty20
GT,LSG,GT,56 runs,Ahmedabad,"May 7, 2023",Twenty20
DC,RCB,DC,7 wickets,Delhi,"May 6, 2023",Twenty20
CSK,MI,CSK,6 wickets,Chennai,"May 6, 2023",Twenty20
RR,GT,GT,9 wickets,Jaipur,"May 5, 2023",Twenty20
SRH,KKR,KKR,5 runs,Hyderabad,"May 4, 2023",Twenty20
Punjab Kings,MI,MI,6 wickets,Mohali,"May 3, 2023",Twenty20
LSG,CSK,no result,-,Lucknow,"May 3, 2023",Twenty20
GT,DC,DC,5 runs,Ahmedabad,"May 2, 2023",Twenty20
LSG,RCB,RCB,18 runs,Lucknow,"May 1, 2023",Twenty20
MI,RR,MI,6 wickets,Wankhede,"Apr 30, 2023",Twenty20
CSK,Punjab Kings,Punjab Kings,4 wickets,Chennai,"Apr 30, 2023",Twenty20
DC,SRH,SRH,9 runs,Delhi,"Apr 29, 2023",Twenty20
KKR,GT,GT,7 wickets,Eden Gardens,"Apr 29, 2023",Twenty20
Punjab Kings,LSG,LSG,56 runs,Mohali,"Apr 28, 2023",Twenty20
RR,CSK,RR,32 runs,Jaipur,"Apr 27, 2023",Twenty20
RCB,KKR,KKR,21 runs,Bengaluru,"Apr 26, 2023",Twenty20
GT,MI,GT,55 runs,Ahmedabad,"Apr 25, 2023",Twenty20
SRH,DC,DC,7 runs,Hyderabad,"Apr 24, 2023",Twenty20
KKR,CSK,CSK,49 runs,Eden Gardens,"Apr 23, 2023",Twenty20
RCB,RR,RCB,7 runs,Bengaluru,"Apr 23, 2023",Twenty20
MI,Punjab Kings,Punjab Kings,13 runs,Wankhede,"Apr 22, 2023",Twenty20
LSG,GT,GT,7 runs,Lucknow,"Apr 22, 2023",Twenty20
CSK,SRH,CSK,7 wickets,Chennai,"Apr 21, 2023",Twenty20
DC,KKR,DC,4 wickets,Delhi,"Apr 20, 2023",Twenty20
Punjab Kings,RCB,RCB,24 runs,Mohali,"Apr 20, 2023",Twenty20
RR,LSG,LSG,10 runs,Jaipur,"Apr 19, 2023",Twenty20
SRH,MI,MI,14 runs,Hyderabad,"Apr 18, 2023",Twenty20
RCB,CSK,CSK,8 runs,Bengaluru,"Apr 17, 2023",Twenty20
GT,RR,RR,3 wickets,Ahmedabad,"Apr 16, 2023",Twenty20
MI,KKR,MI,5 wickets,Wankhede,"Apr 16, 2023",Twenty20
LSG,Punjab Kings,Punjab Kings,2 wickets,Lucknow,"Apr 15, 2023",Twenty20
RCB,DC,RCB,23 runs,Bengaluru,"Apr 15, 2023",Twenty20
KKR,SRH,SRH,23 runs,Eden Gardens,"Apr 14, 2023",Twenty20
Punjab Kings,GT,GT,6 wickets,Mohali,"Apr 13, 2023",Twenty20
CSK,RR,RR,3 runs,Chennai,"Apr 12, 2023",Twenty20
DC,MI,MI,6 wickets,Delhi,"Apr 11, 2023",Twenty20
RCB,LSG,LSG,1 wicket,Bengaluru,"Apr 10, 2023",Twenty20
SRH,Punjab Kings,SRH,8 wickets,Hyderabad,"Apr 9, 2023",Twenty20
GT,KKR,KKR,3 wickets,Ahmedabad,"Apr 9, 2023",Twenty20
MI,CSK,CSK,7 wickets,Wankhede,"Apr 8, 2023",Twenty20
RR,DC,RR,57 runs,Guwahati,"Apr 8, 2023",Twenty20
